t_value,material_name,thickness_mm,database,life_cycle,process,uuid,subcomponent_id,main_component_id,main_component_name,subcomponent_name
246,Innenfarbe Dispersionsfarbe scheuerfest,"0,3",Ökobau.dat 2009,Herstellung,Innenfarbe Dispersionsfarbe scheuerfest,fe322638-133c-476b-b7e1-3ef4508e6854,450082,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,Gips-Putz/Anstrich
246,Innenfarbe Dispersionsfarbe scheuerfest,"0,3",Ökobau.dat 2011,Herstellung,Innenfarbe Dispersionsfarbe scheuerfest,345bd098-f17b-4217-9b12-2124222e93e2,450082,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,Gips-Putz/Anstrich
246,Innenfarbe Dispersionsfarbe scheuerfest,"0,3",OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,Innenfarbe Dispersionsfarbe scheuerfest,35be6146-5a80-4a9e-a32d-5d05c03a8d5c,450082,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,Gips-Putz/Anstrich
246,Innenfarbe Dispersionsfarbe scheuerfest,"0,3",OBD_2020_II_A1,A1 - A3 Aggregation,Innenfarbe Dispersionsfarbe scheuerfest,35be6146-5a80-4a9e-a32d-5d05c03a8d5c,450082,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,Gips-Putz/Anstrich
246,Innenfarbe Dispersionsfarbe scheuerfest,"0,3",OBD_2021_II_A1,A1 - A3 Aggregation,Innenfarbe Dispersionsfarbe scheuerfest,35be6146-5a80-4a9e-a32d-5d05c03a8d5c,450082,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,Gips-Putz/Anstrich
246,Innenfarbe Dispersionsfarbe scheuerfest,"0,3",Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,Innenfarbe Dispersionsfarbe scheuerfest,35be6146-5a80-4a9e-a32d-5d05c03a8d5c,450082,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,Gips-Putz/Anstrich
246,Innenfarbe Dispersionsfarbe scheuerfest,"0,3",OBD_2023_I_A1,A1 - A3 Aggregation,Innenfarbe Dispersionsfarbe scheuerfest,35be6146-5a80-4a9e-a32d-5d05c03a8d5c,450082,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,Gips-Putz/Anstrich
246,Innenfarbe Dispersionsfarbe scheuerfest,"0,3",OBD_2023_I_A2,A1 - A3 Aggregation,Innenfarbe Dispersionsfarbe scheuerfest,fd7496b3-e4d0-45f6-838b-4db5bc3a66e8,450082,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,Gips-Putz/Anstrich
246,Gipsputz (Gips),20,Ökobau.dat 2009,Herstellung,Gipsputz (Gips),a851bc4c-2625-4a84-ac25-254e0b2bb341,450082,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,Gips-Putz/Anstrich
246,Gipsputz (Gips),20,Ökobau.dat 2011,Herstellung,Gipsputz (Gips),b17878d7-c065-4a64-9a99-c33ef0772568,450082,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,Gips-Putz/Anstrich
246,Gipsputz (Gips),20,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,Gipsputz (Gips),b7fb8ab4-e1e2-4a0b-a9c4-abd6cfa6c7f3,450082,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,Gips-Putz/Anstrich
246,Gipsputz (Gips),20,OBD_2020_II_A1,A1 - A3 Aggregation,Gipsputz (Gips),b7fb8ab4-e1e2-4a0b-a9c4-abd6cfa6c7f3,450082,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,Gips-Putz/Anstrich
246,Gipsputz (Gips),20,OBD_2021_II_A1,A1 - A3 Aggregation,Gipsputz (Gips),b7fb8ab4-e1e2-4a0b-a9c4-abd6cfa6c7f3,450082,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,Gips-Putz/Anstrich
246,Gipsputz (Gips),20,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,Gipsputz (Gips),b7fb8ab4-e1e2-4a0b-a9c4-abd6cfa6c7f3,450082,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,Gips-Putz/Anstrich
246,Gipsputz (Gips),20,OBD_2023_I_A1,A1 - A3 Aggregation,Gipsputz (Gips),b7fb8ab4-e1e2-4a0b-a9c4-abd6cfa6c7f3,450082,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,Gips-Putz/Anstrich
246,Kalksandstein Mix,240,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,Kalksandstein Mix,29e6c6cf-0552-4e4b-85c7-26a68a625252,450083,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,Kalksandstein 24cm
246,Kalksandstein Mix,240,OBD_2020_II_A1,A1 - A3 Aggregation,Kalksandstein Mix,29e6c6cf-0552-4e4b-85c7-26a68a625252,450083,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,Kalksandstein 24cm
246,Kalksandstein Mix,240,OBD_2021_II_A1,A1 - A3 Aggregation,Kalksandstein Mix,29e6c6cf-0552-4e4b-85c7-26a68a625252,450083,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,Kalksandstein 24cm
246,Kalksandstein Mix,240,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,Kalksandstein Mix,29e6c6cf-0552-4e4b-85c7-26a68a625252,450083,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,Kalksandstein 24cm
246,Kalksandstein Mix,240,OBD_2023_I_A1,A1 - A3 Aggregation,Kalksandstein Mix,29e6c6cf-0552-4e4b-85c7-26a68a625252,450083,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,Kalksandstein 24cm
246,Armierung (Kunstharzspachtel),2,Ökobau.dat 2009,Herstellung,Armierung (Kunstharzspachtel),6a504b03-51f0-42ac-90ad-201f0caf83bc,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Armierung (Kunstharzspachtel),2,Ökobau.dat 2011,Herstellung,Armierung (Kunstharzspachtel),8d413c0e-5a24-4437-8880-412c902328b8,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Armierung (Kunstharzspachtel),2,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,Armierung (Kunstharzspachtel),55a89d7b-b585-404f-be34-bb7285730a89,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Armierung (Kunstharzspachtel),2,OBD_2020_II_A1,A1 - A3 Aggregation,Armierung (Kunstharzspachtel),55a89d7b-b585-404f-be34-bb7285730a89,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Armierung (Kunstharzspachtel),2,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,Armierung (Kunstharzspachtel),55a89d7b-b585-404f-be34-bb7285730a89,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Armierung (Kunstharzspachtel),2,OBD_2023_I_A2,A1 - A3 Aggregation,Armierung (Kunstharzspachtel),5c847387-b2b3-4ad5-8a11-e55488f957f6,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Armierung (Kunstharzspachtel),2,OBD_2024_A2,A1 - A3 Aggregation,Armierung (Kunstharzspachtel),d4a53a6a-2a78-4f43-90e1-aca206cb5668,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Armierung (Kunstharzspachtel),2,ÖBD_2024_A2_RMI,A1 - A3 Aggregation,Armierung (Kunstharzspachtel),d4a53a6a-2a78-4f43-90e1-aca206cb5668,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,EPS-Hartschaum (Styropor ®) für Decken/Böden und als Perimeterdämmung B/P-035,100,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,EPS-Hartschaum (Styropor ®) für Decken/Böden und als Perimeterdämmung B/P-035,ee10b277-07b5-4c0a-8a48-e0412a9630ff,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,EPS-Hartschaum (Styropor ®) für Decken/Böden und als Perimeterdämmung B/P-035,100,OBD_2020_II_A1,A1 - A3 Aggregation,EPS-Hartschaum (Styropor ®) für Decken/Böden und als Perimeterdämmung B/P-035,ee10b277-07b5-4c0a-8a48-e0412a9630ff,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,EPS-Hartschaum (Styropor ®) für Decken/Böden und als Perimeterdämmung B/P-035,100,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,EPS-Hartschaum (Styropor ®) für Decken/Böden und als Perimeterdämmung B/P-035,ee10b277-07b5-4c0a-8a48-e0412a9630ff,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Armierung (Kunstharzspachtel),4,Ökobau.dat 2009,Herstellung,Armierung (Kunstharzspachtel),6a504b03-51f0-42ac-90ad-201f0caf83bc,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Armierung (Kunstharzspachtel),4,Ökobau.dat 2011,Herstellung,Armierung (Kunstharzspachtel),8d413c0e-5a24-4437-8880-412c902328b8,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Armierung (Kunstharzspachtel),4,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,Armierung (Kunstharzspachtel),55a89d7b-b585-404f-be34-bb7285730a89,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Armierung (Kunstharzspachtel),4,OBD_2020_II_A1,A1 - A3 Aggregation,Armierung (Kunstharzspachtel),55a89d7b-b585-404f-be34-bb7285730a89,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Armierung (Kunstharzspachtel),4,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,Armierung (Kunstharzspachtel),55a89d7b-b585-404f-be34-bb7285730a89,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Armierung (Kunstharzspachtel),4,OBD_2023_I_A2,A1 - A3 Aggregation,Armierung (Kunstharzspachtel),5c847387-b2b3-4ad5-8a11-e55488f957f6,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Armierung (Kunstharzspachtel),4,OBD_2024_A2,A1 - A3 Aggregation,Armierung (Kunstharzspachtel),d4a53a6a-2a78-4f43-90e1-aca206cb5668,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Armierung (Kunstharzspachtel),4,ÖBD_2024_A2_RMI,A1 - A3 Aggregation,Armierung (Kunstharzspachtel),d4a53a6a-2a78-4f43-90e1-aca206cb5668,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Kunstharzputz,2,Ökobau.dat 2009,Herstellung,Kunstharzputz,00b17da9-cb41-4bf1-8531-a2062d33843e,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Kunstharzputz,2,Ökobau.dat 2011,Herstellung,Kunstharzputz,64499647-bb25-4d18-a4fa-ff404087a774,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Kunstharzputz,2,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,Kunstharzputz,4a7c30d1-37d7-47e2-8271-dbb3bee91560,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Kunstharzputz,2,OBD_2020_II_A1,A1 - A3 Aggregation,Kunstharzputz,4a7c30d1-37d7-47e2-8271-dbb3bee91560,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Kunstharzputz,2,OBD_2021_II_A1,A1 - A3 Aggregation,Kunstharzputz,4a7c30d1-37d7-47e2-8271-dbb3bee91560,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Kunstharzputz,2,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,Kunstharzputz,4a7c30d1-37d7-47e2-8271-dbb3bee91560,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Kunstharzputz,2,OBD_2023_I_A1,A1 - A3 Aggregation,Kunstharzputz,4a7c30d1-37d7-47e2-8271-dbb3bee91560,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Kunstharzputz,2,OBD_2023_I_A2,A1 - A3 Aggregation,Kunstharzputz,8a29439a-9d91-44e7-b157-1432b44937f9,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Kunstharzputz,2,OBD_2024_A2,A1 - A3 Aggregation,Kunstharzputz,5541250a-f8d8-4c67-9f24-47ab54686c30,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Kunstharzputz,2,ÖBD_2024_A2_RMI,A1 - A3 Aggregation,Kunstharzputz,5541250a-f8d8-4c67-9f24-47ab54686c30,450084,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,WDVS (Roe)
246,Isolierglas 2-Scheiben,24,Ökobau.dat 2009,Herstellung,Isolierglas 2-Scheiben,c5abb8d2-3938-47ce-b704-5282b86a7dae,450085,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,"Stück_Fenster_1,6m² / Isoglas 2-Scheiben / Alurahmen"
246,Isolierglas 2-Scheiben,24,Ökobau.dat 2011,Herstellung,Isolierglas 2-Scheiben,44ef93a3-7ab0-4102-ab7b-3c59a5981488,450085,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,"Stück_Fenster_1,6m² / Isoglas 2-Scheiben / Alurahmen"
246,Isolierglas 2-Scheiben,24,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,Isolierglas 2-Scheiben,d941f45e-1244-419c-a083-e4a49fb5498e,450085,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,"Stück_Fenster_1,6m² / Isoglas 2-Scheiben / Alurahmen"
246,Isolierglas 2-Scheiben,24,OBD_2020_II_A1,A1 - A3 Aggregation,Isolierglas 2-Scheiben,d941f45e-1244-419c-a083-e4a49fb5498e,450085,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,"Stück_Fenster_1,6m² / Isoglas 2-Scheiben / Alurahmen"
246,Isolierglas 2-Scheiben,24,OBD_2021_II_A1,A1 - A3 Aggregation,Isolierglas 2-Scheiben,d941f45e-1244-419c-a083-e4a49fb5498e,450085,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,"Stück_Fenster_1,6m² / Isoglas 2-Scheiben / Alurahmen"
246,Isolierglas 2-Scheiben,24,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,Isolierglas 2-Scheiben,d941f45e-1244-419c-a083-e4a49fb5498e,450085,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,"Stück_Fenster_1,6m² / Isoglas 2-Scheiben / Alurahmen"
246,Isolierglas 2-Scheiben,24,OBD_2023_I_A1,A1 - A3 Aggregation,Isolierglas 2-Scheiben,d941f45e-1244-419c-a083-e4a49fb5498e,450085,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,"Stück_Fenster_1,6m² / Isoglas 2-Scheiben / Alurahmen"
246,Isolierglas 2-Scheiben,24,OBD_2023_I_A2,A1 - A3 Aggregation,Isolierglas 2-Scheiben,c58cb849-f05f-4edf-af22-8f87c1f84975,450085,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,"Stück_Fenster_1,6m² / Isoglas 2-Scheiben / Alurahmen"
246,Isolierglas 2-Scheiben,24,OBD_2024_A2,A1 - A3 Aggregation,Isolierglas 2-Scheiben,d7bf4202-d1a8-4f3e-8861-c3d78cd2bf70,450085,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,"Stück_Fenster_1,6m² / Isoglas 2-Scheiben / Alurahmen"
246,Isolierglas 2-Scheiben,24,ÖBD_2024_A2_RMI,A1 - A3 Aggregation,Isolierglas 2-Scheiben,d7bf4202-d1a8-4f3e-8861-c3d78cd2bf70,450085,450081.0,Außenwand / einschaliges Mauerwerk / WDVS mit Fenster,"Stück_Fenster_1,6m² / Isoglas 2-Scheiben / Alurahmen"
246,Gipskartonplatte (Feuerschutz),"12,5",Ökobau.dat 2009,Herstellung,Gipskartonplatte (Feuerschutz),58d1cd8c-350b-4458-bd68-b6fc7120337a,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Gipskartonplatte (Feuerschutz),"12,5",Ökobau.dat 2011,Herstellung,Gipskartonplatte (Feuerschutz),803ee4ce-5612-4859-a08e-1011235bf695,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Gipskartonplatte (Feuerschutz),"12,5",OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,Gipskartonplatte (Feuerschutz),da72684f-471c-425b-817d-69f262323f04,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Gipskartonplatte (Feuerschutz),"12,5",OBD_2020_II_A1,A1 - A3 Aggregation,"Gipskartonplatte (Feuerschutz)(Dicke 0,0125 m)",da72684f-471c-425b-817d-69f262323f04,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Gipskartonplatte (Feuerschutz),"12,5",OBD_2021_II_A1,A1 - A3 Aggregation,"Gipskartonplatte (Feuerschutz)(Dicke 0,0125 m)",da72684f-471c-425b-817d-69f262323f04,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Gipskartonplatte (Feuerschutz),"12,5",Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,"Gipskartonplatte (Feuerschutz)(Dicke 0,0125 m)",da72684f-471c-425b-817d-69f262323f04,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Gipskartonplatte (Feuerschutz),"12,5",OBD_2023_I_A1,A1 - A3 Aggregation,"Gipskartonplatte (Feuerschutz)(Dicke 0,0125 m)",da72684f-471c-425b-817d-69f262323f04,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Gipskartonplatte (Feuerschutz),"12,5",Ökobau.dat 2009,Herstellung,Gipskartonplatte (Feuerschutz),58d1cd8c-350b-4458-bd68-b6fc7120337a,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Gipskartonplatte (Feuerschutz),"12,5",Ökobau.dat 2011,Herstellung,Gipskartonplatte (Feuerschutz),803ee4ce-5612-4859-a08e-1011235bf695,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Gipskartonplatte (Feuerschutz),"12,5",OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,Gipskartonplatte (Feuerschutz),da72684f-471c-425b-817d-69f262323f04,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Gipskartonplatte (Feuerschutz),"12,5",OBD_2020_II_A1,A1 - A3 Aggregation,"Gipskartonplatte (Feuerschutz)(Dicke 0,0125 m)",da72684f-471c-425b-817d-69f262323f04,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Gipskartonplatte (Feuerschutz),"12,5",OBD_2021_II_A1,A1 - A3 Aggregation,"Gipskartonplatte (Feuerschutz)(Dicke 0,0125 m)",da72684f-471c-425b-817d-69f262323f04,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Gipskartonplatte (Feuerschutz),"12,5",Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,"Gipskartonplatte (Feuerschutz)(Dicke 0,0125 m)",da72684f-471c-425b-817d-69f262323f04,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Gipskartonplatte (Feuerschutz),"12,5",OBD_2023_I_A1,A1 - A3 Aggregation,"Gipskartonplatte (Feuerschutz)(Dicke 0,0125 m)",da72684f-471c-425b-817d-69f262323f04,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Mineralwolle (Innenausbau-Dämmung),100,Ökobau.dat 2009,Herstellung,Mineralwolle (Innenausbau-Dämmung),8fb28b69-17a6-4ea0-911b-96e44a808e5b,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Mineralwolle (Innenausbau-Dämmung),100,Ökobau.dat 2011,Herstellung,Mineralwolle (Innenausbau-Dämmung),8fb28b69-17a6-4ea0-911b-96e44a808e5b,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Mineralwolle (Innenausbau-Dämmung),100,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,Mineralwolle (Innenausbau-Dämmung),fafd5743-0b42-4614-8e3d-5c4eacdfba98,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Mineralwolle (Innenausbau-Dämmung),100,OBD_2020_II_A1,A1 - A3 Aggregation,Mineralwolle (Innenausbau-Dämmung),fafd5743-0b42-4614-8e3d-5c4eacdfba98,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Mineralwolle (Innenausbau-Dämmung),100,OBD_2021_II_A1,A1 - A3 Aggregation,Mineralwolle (Innenausbau-Dämmung),fafd5743-0b42-4614-8e3d-5c4eacdfba98,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Mineralwolle (Innenausbau-Dämmung),100,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,Mineralwolle (Innenausbau-Dämmung),fafd5743-0b42-4614-8e3d-5c4eacdfba98,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Mineralwolle (Innenausbau-Dämmung),100,OBD_2023_I_A1,A1 - A3 Aggregation,Mineralwolle (Innenausbau-Dämmung),fafd5743-0b42-4614-8e3d-5c4eacdfba98,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Mineralwolle (Innenausbau-Dämmung),100,OBD_2023_I_A2,A1 - A3 Aggregation,Mineralwolle (Innenausbau-Dämmung),8808dd39-82fb-49bb-8ad3-6cb0894292ae,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Mineralwolle (Innenausbau-Dämmung),100,OBD_2024_A2,A1 - A3 Aggregation,Mineralwolle (Innenausbau-Dämmung),a5b22bbe-175d-4aef-bb19-4954e699eb8c,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Mineralwolle (Innenausbau-Dämmung),100,ÖBD_2024_A2_RMI,A1 - A3 Aggregation,Mineralwolle (Innenausbau-Dämmung),a5b22bbe-175d-4aef-bb19-4954e699eb8c,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Mineralwolle (Innenausbau-Dämmung),100,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,Konstruktionsvollholz (Durchschnitt DE),1ad483a7-a001-4931-aaaa-3931309a553a,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Mineralwolle (Innenausbau-Dämmung),100,OBD_2020_II_A1,A1 - A3 Aggregation,Konstruktionsvollholz (Durchschnitt DE),b6f81ab5-4055-4597-afae-b1462dcfc128,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Mineralwolle (Innenausbau-Dämmung),100,OBD_2021_II_A1,A1 - A3 Aggregation,Konstruktionsvollholz (Durchschnitt DE),1a70d292-a82c-42a6-a378-d3cbd9a9af4e,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Mineralwolle (Innenausbau-Dämmung),100,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,Konstruktionsvollholz (Durchschnitt DE),1a70d292-a82c-42a6-a378-d3cbd9a9af4e,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Mineralwolle (Innenausbau-Dämmung),100,OBD_2023_I_A1,A1 - A3 Aggregation,Konstruktionsvollholz (Durchschnitt DE),1a70d292-a82c-42a6-a378-d3cbd9a9af4e,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Mineralwolle (Innenausbau-Dämmung),100,OBD_2023_I_A2,A1 - A3 Aggregation,Konstruktionsvollholz (Durchschnitt DE),d1050c0d-a62f-4347-8ae6-2f31532caeec,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Mineralwolle (Innenausbau-Dämmung),100,OBD_2024_A2,A1 - A3 Aggregation,Konstruktionsvollholz (Durchschnitt DE),7aba3603-0689-4da5-8d24-fd92ae398d07,450089,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Oriented Strand Board (Durchschnitt DE),18,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,Oriented Strand Board (Durchschnitt DE),13d90a8a-b691-434a-ba75-46424097f48b,450090,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Oriented Strand Board (Durchschnitt DE),18,OBD_2020_II_A1,A1 - A3 Aggregation,Oriented Strand Board (Durchschnitt DE),e71b8242-eda8-408a-9ff8-37cd28896b4a,450090,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Oriented Strand Board (Durchschnitt DE),18,OBD_2021_II_A1,A1 - A3 Aggregation,Oriented Strand Board (Durchschnitt DE),e82d39f1-fe17-44f6-b531-e1b638281f6d,450090,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Oriented Strand Board (Durchschnitt DE),18,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,Oriented Strand Board (Durchschnitt DE),e82d39f1-fe17-44f6-b531-e1b638281f6d,450090,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Oriented Strand Board (Durchschnitt DE),18,OBD_2023_I_A1,A1 - A3 Aggregation,Oriented Strand Board (Durchschnitt DE),e82d39f1-fe17-44f6-b531-e1b638281f6d,450090,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Oriented Strand Board (Durchschnitt DE),18,OBD_2023_I_A2,A1 - A3 Aggregation,Oriented Strand Board (Durchschnitt DE),db4edb8d-1c88-45e3-893a-97881c3b3ff1,450090,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
246,Oriented Strand Board (Durchschnitt DE),18,OBD_2024_A2,A1 - A3 Aggregation,Oriented Strand Board (Durchschnitt DE),aab0ed28-e5b0-43d6-a932-4cdc4770c518,450090,450088.0,Außenwand / Holzrahmenbau / Holzverkleidung,IBO_AW_01
